job_id,job_name,job_state,product_name,start_dt,modified_dt,time_took_sec
job_202205300635_1653863751.7854388,prod04_caitem_SQLs,done,prod04_prod,2022-05-29 22:35:51,2022-05-29 22:36:49,58.0
job_202205300636_1653863811.8597143,prod04_camarket_SQLs,done,prod04_prod,2022-05-29 22:36:51,2022-05-29 22:42:36,345.0
job_202205300638_1653863897.037275,prod04_carankey_SQLs,done,prod04_prod,2022-05-29 22:38:17,2022-05-29 22:40:32,135.0
job_202205300638_1653863911.6110828,prod04_caschool_SQLs,done,prod04_prod,2022-05-29 22:38:31,2022-05-29 22:40:24,113.0
job_202205300638_1653863923.6429257,prod04_cataiwanstat_SQLs,done,prod04_prod,2022-05-29 22:38:43,2022-05-29 22:39:42,59.0
job_202205300638_1653863934.1250997,prod04_cautils_SQLs,done,prod04_prod,2022-05-29 22:38:54,2022-05-29 22:40:41,107.0
job_202205300639_1653863944.0488262,prod04_fxmessage_SQLs,done,prod04_prod,2022-05-29 22:39:04,2022-05-29 22:41:07,123.0
job_202205300639_1653863953.8472652,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-29 22:39:13,2022-05-29 22:46:02,409.0
job_202205300640_1653864057.7240715,prod04_purchaseinfo_SQLs,done,prod04_prod,2022-05-29 22:40:57,2022-05-29 22:42:02,65.0
job_202205300641_1653864073.792001,prod04_purchaserank_SQLs,done,prod04_prod,2022-05-29 22:41:13,2022-05-29 22:42:35,82.0
job_202205300641_1653864086.501018,prod04_cupdynamic_SQLs,done,prod04_prod,2022-05-29 22:41:26,2022-05-29 22:43:33,127.0
job_202205300641_1653864112.5015483,prod04_cupinventory_SQLs,done,prod04_prod,2022-05-29 22:41:52,2022-05-29 22:45:33,221.0
job_202205300641_1653864115.1970136,prod04_serverlogdb_SQLs,done,prod04_prod,2022-05-29 22:41:55,2022-05-29 22:43:24,89.0
job_202205300642_1653864122.7655349,prod04_tranxlog_SQLs,done,prod04_prod,2022-05-29 22:42:02,2022-05-29 22:42:56,54.0
job_202205300642_1653864170.847269,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-29 22:42:50,2022-05-29 22:48:35,345.0
job_202205300643_1653864223.632308,prod04_usercontent_SQLs,done,prod04_prod,2022-05-29 22:43:43,2022-05-29 22:45:49,126.0
job_202205300644_1653864284.5913565,prod04_usereditlog_SQLs,done,prod04_prod,2022-05-29 22:44:44,2022-05-29 22:45:46,62.0
job_202205300645_1653864309.225256,prod04_webguild_SQLs,done,prod04_prod,2022-05-29 22:45:09,2022-05-29 22:45:51,42.0
job_202205300645_1653864358.22203,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:45:58,2022-05-29 22:50:07,249.0
job_202205300646_1653864370.1890006,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:46:10,2022-05-29 22:49:29,199.0
job_202205300646_1653864373.8888218,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:46:13,2022-05-29 22:48:58,165.0
job_202205300646_1653864381.7962687,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:46:21,2022-05-29 22:48:38,137.0
job_202205300646_1653864385.6602015,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:46:25,2022-05-29 22:48:17,112.0
job_202205300648_1653864505.4233663,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:48:25,2022-05-29 22:55:11,406.0
job_202205300648_1653864516.9939985,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:48:37,2022-05-29 22:54:10,333.0
job_202205300648_1653864520.9609733,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:48:41,2022-05-29 22:51:23,162.0
job_202205300648_1653864533.8843112,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:48:53,2022-05-29 22:53:22,269.0
job_202205300648_1653864537.817508,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 22:48:57,2022-05-29 22:50:47,110.0
job_202205300700_1653865215.6508043,prod01_club_SQLs,done,prod01_prod,2022-05-29 23:00:15,2022-05-29 23:00:17,2.0
job_202205300700_1653865215.8225377,prod01_messenger_SQLs,done,prod01_prod,2022-05-29 23:00:15,2022-05-29 23:00:18,3.0
job_202205300703_1653865411.058737,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:03:31,2022-05-29 23:07:33,242.0
job_202205300706_1653865576.5698898,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:06:16,2022-05-29 23:14:48,512.0
job_202205300706_1653865579.8593168,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:06:19,2022-05-29 23:10:36,257.0
job_202205300706_1653865592.776858,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:06:32,2022-05-29 23:11:39,307.0
job_202205300709_1653865749.3351243,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:09:09,2022-05-29 23:16:46,457.0
job_202205300709_1653865768.6447587,prod05_dnsession_SQLs,done,prod05_prod,2022-05-29 23:09:28,2022-05-29 23:12:55,207.0
job_202205300722_1653866529.8673916,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-29 23:22:09,2022-05-29 23:28:04,355.0
job_202205300726_1653866803.5197592,prod05_dnstaging_SQLs,done,prod05_prod,2022-05-29 23:26:43,2022-05-29 23:33:32,409.0
job_202205300729_1653866990.0263627,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:29:50,2022-05-29 23:37:24,454.0
job_202205300729_1653866998.3630836,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:29:58,2022-05-29 23:33:13,195.0
job_202205300730_1653867003.5114167,prod01_user_SQLs,done,prod01_prod,2022-05-29 23:30:03,2022-05-30 00:05:01,2098.0
job_202205300730_1653867012.9368722,prod06_nx_messenger00_SQLs,error,prod06_prod,2022-05-29 23:30:12,2022-05-29 23:30:23,11.0
job_202205300730_1653867014.6868517,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:30:14,2022-05-29 23:45:41,927.0
job_202205300730_1653867016.1515205,prod01_club_SQLs,error,prod01_prod,2022-05-29 23:30:16,2022-05-29 23:30:21,5.0
job_202205300730_1653867017.3196156,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:30:17,2022-05-29 23:35:32,315.0
job_202205300730_1653867022.425254,prod06_prod06_SQLs,error,prod06_prod,2022-05-29 23:30:22,2022-05-29 23:30:26,4.0
job_202205300730_1653867029.0363114,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:30:29,2022-05-29 23:36:13,344.0
job_202205300730_1653867030.085514,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:30:30,2022-05-29 23:34:40,250.0
job_202205300730_1653867034.0629454,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:30:34,2022-05-29 23:33:32,178.0
job_202205300730_1653867037.6360853,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:30:37,2022-05-29 23:34:14,217.0
job_202205300730_1653867041.7939944,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:30:41,2022-05-29 23:32:50,129.0
job_202205300730_1653867046.6892104,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:30:46,2022-05-29 23:32:38,112.0
job_202205300730_1653867054.5340028,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:30:54,2022-05-29 23:35:36,282.0
job_202205300732_1653867138.671918,prod01_messenger_SQLs,done,prod01_prod,2022-05-29 23:32:18,2022-05-29 23:38:27,369.0
job_202205300734_1653867278.2500994,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:34:38,2022-05-29 23:37:53,195.0
job_202205300734_1653867290.1339695,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:34:50,2022-05-29 23:38:48,238.0
job_202205300734_1653867294.298945,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:34:54,2022-05-29 23:36:52,118.0
job_202205300735_1653867302.5499382,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:35:02,2022-05-29 23:37:38,156.0
job_202205300735_1653867306.9121912,prod05_cupmembership_SQLs,done,prod05_prod,2022-05-29 23:35:06,2022-05-29 23:37:00,114.0
job_202205300738_1653867494.25843,prod06_db_storage_SQLs,done,prod06_prod,2022-05-29 23:38:14,2022-05-29 23:47:32,558.0
job_202205300738_1653867508.4483972,prod06_db_storage_SQLs,done,prod06_prod,2022-05-29 23:38:28,2022-05-29 23:45:33,425.0
job_202205300744_1653867870.791941,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-29 23:44:30,2022-05-29 23:57:27,777.0
job_202205300744_1653867884.1406815,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-29 23:44:44,2022-05-29 23:56:22,698.0
job_202205300755_1653868556.2246883,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:55:56,2022-05-30 00:10:58,902.0
job_202205300755_1653868557.8801813,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:55:57,2022-05-30 00:09:08,791.0
job_202205300756_1653868577.8278642,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:56:17,2022-05-29 23:57:43,86.0
job_202205300756_1653868584.3484228,prod06_prod06_SQLs,done,prod06_prod,2022-05-29 23:56:24,2022-05-29 23:58:13,109.0
job_202205300756_1653868610.0011754,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:56:50,2022-05-29 23:58:41,111.0
job_202205300757_1653868620.7989023,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:57:00,2022-05-29 23:58:34,94.0
job_202205300757_1653868632.57081,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:57:12,2022-05-30 00:03:42,390.0
job_202205300757_1653868639.997801,prod06_nx_messenger00_SQLs,done,prod06_prod,2022-05-29 23:57:20,2022-05-30 00:00:41,201.0
job_202205300804_1653869052.5218384,prod06_db_storage_SQLs,done,prod06_prod,2022-05-30 00:04:12,2022-05-30 00:09:09,297.0
job_202205300804_1653869061.7443364,prod06_db_storage_SQLs,done,prod06_prod,2022-05-30 00:04:21,2022-05-30 00:14:35,614.0
job_202205300804_1653869063.1254919,prod01_user_SQLs,error,prod01_prod,2022-05-30 00:04:23,2022-05-30 00:21:20,1017.0
job_202205300804_1653869063.2397563,prod01_user_SQLs,error,prod01_prod,2022-05-30 00:04:23,2022-05-30 00:22:08,1065.0
job_202205300804_1653869063.3553529,prod01_user_SQLs,error,prod01_prod,2022-05-30 00:04:23,2022-05-30 00:22:31,1088.0
job_202205300812_1653869538.6844714,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-30 00:12:18,2022-05-30 00:29:30,1032.0
job_202205300812_1653869569.3394926,prod06_prod06_log_SQLs,done,prod06_prod,2022-05-30 00:12:49,2022-05-30 00:29:36,1007.0
job_202205300814_1653869651.066645,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:14:11,2022-05-30 00:14:13,2.0
job_202205300814_1653869659.8332696,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:14:19,2022-05-30 00:16:43,144.0
job_202205300814_1653869660.0189068,prod08_topics_SQLs,done,prod08_prod,2022-05-30 00:14:20,2022-05-30 00:14:22,2.0
job_202205300814_1653869660.1942832,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:14:20,2022-05-30 00:14:22,2.0
job_202205300816_1653869790.822976,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:16:30,2022-05-30 00:16:33,3.0
job_202205300816_1653869813.3797872,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:16:53,2022-05-30 00:19:24,151.0
job_202205300816_1653869813.5684083,prod08_topics_SQLs,done,prod08_prod,2022-05-30 00:16:53,2022-05-30 00:16:55,2.0
job_202205300816_1653869813.7456982,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:16:53,2022-05-30 00:16:55,2.0
job_202205300817_1653869865.4780211,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:17:45,2022-05-30 00:23:05,320.0
job_202205300818_1653869880.3201587,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:18:00,2022-05-30 00:19:17,77.0
job_202205300818_1653869899.2415283,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:18:19,2022-05-30 00:21:39,200.0
job_202205300819_1653869949.5938318,prod08_topics_SQLs,done,prod08_prod,2022-05-30 00:19:09,2022-05-30 00:22:58,229.0
job_202205300820_1653870028.3711581,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:20:28,2022-05-30 00:25:18,290.0
job_202205300820_1653870058.5397325,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:20:58,2022-05-30 00:22:21,83.0
job_202205300821_1653870066.2835004,prod08_account_SQLs,done,prod08_prod,2022-05-30 00:21:06,2022-05-30 00:23:14,128.0
job_202205300821_1653870102.9516063,prod08_topics_SQLs,done,prod08_prod,2022-05-30 00:21:43,2022-05-30 00:25:33,230.0
job_202205300822_1653870139.2058227,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:22:19,2022-05-30 00:23:56,97.0
job_202205300824_1653870287.0748513,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:24:47,2022-05-30 00:26:07,80.0
job_202205300825_1653870327.3340917,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:25:27,2022-05-30 00:31:15,348.0
job_202205300827_1653870427.542795,prod08_game_SQLs,done,prod08_prod,2022-05-30 00:27:07,2022-05-30 00:31:16,249.0
job_202205301047_1653878822.0256116,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 02:47:02,2022-05-30 02:50:52,230.0
job_202205301048_1653878929.6598554,prod01_club_SQLs,done,prod01_prod,2022-05-30 02:48:49,2022-05-30 02:48:51,2.0
job_202205301048_1653878929.8497512,prod01_messenger_SQLs,done,prod01_prod,2022-05-30 02:48:49,2022-05-30 02:48:52,3.0
job_202205301057_1653879437.8715978,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 02:57:17,2022-05-30 03:07:17,600.0
job_202205301058_1653879494.123988,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 02:58:14,2022-05-30 03:00:28,134.0
job_202205301058_1653879496.5510063,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 02:58:16,2022-05-30 03:01:16,180.0
job_202205301058_1653879500.3870578,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 02:58:20,2022-05-30 03:01:33,193.0
job_202205301058_1653879505.6797705,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 02:58:25,2022-05-30 03:02:22,237.0
job_202205301107_1653880032.7078843,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 03:07:12,2022-05-30 03:14:08,416.0
job_202205301107_1653880038.2310402,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 03:07:18,2022-05-30 03:10:34,196.0
job_202205301114_1653880448.3041265,prod01_user_SQLs,done,prod01_prod,2022-05-30 03:14:08,2022-05-30 03:46:14,1926.0
job_202205301114_1653880461.2733219,prod01_club_SQLs,done,prod01_prod,2022-05-30 03:14:21,2022-05-30 03:16:17,116.0
job_202205301114_1653880461.5713463,prod02_campaign1_SQLs,error,prod02_prod,2022-05-30 03:14:21,2022-05-30 03:32:48,1107.0
job_202205301116_1653880571.709174,prod01_messenger_SQLs,done,prod01_prod,2022-05-30 03:16:11,2022-05-30 03:24:05,474.0
job_202205301116_1653880577.0631926,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 03:16:17,2022-05-30 03:21:24,307.0
job_202205301144_1653882246.694933,prod02_campaign2_SQLs,error,prod02_prod,2022-05-30 03:44:06,2022-05-30 03:57:38,812.0
job_202205301153_1653882832.8280442,prod01_user_SQLs,done,prod01_prod,2022-05-30 03:53:52,2022-05-30 04:15:48,1316.0
job_202205301153_1653882832.950298,prod01_user_SQLs,done,prod01_prod,2022-05-30 03:53:53,2022-05-30 04:18:47,1494.0
job_202205301153_1653882833.064046,prod01_user_SQLs,done,prod01_prod,2022-05-30 03:53:53,2022-05-30 04:14:06,1213.0
job_202205301204_1653883476.4601774,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 04:04:36,2022-05-30 04:07:24,168.0
job_202205301208_1653883725.1104248,prod02_campaign3_SQLs,error,prod02_prod,2022-05-30 04:08:45,2022-05-30 04:30:45,1320.0
job_202205301239_1653885588.2086654,prod02_campaign4_SQLs,error,prod02_prod,2022-05-30 04:39:48,2022-05-30 04:53:40,832.0
job_202205301308_1653887330.0424387,prod02_campaign5_SQLs,error,prod02_prod,2022-05-30 05:08:50,2022-05-30 05:18:21,571.0
job_202205301326_1653888366.1426582,prod02_campaign6_SQLs,error,prod02_prod,2022-05-30 05:26:06,2022-05-30 05:35:25,559.0
job_202205301328_1653888510.088495,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:30,2022-05-30 05:29:15,45.0
job_202205301328_1653888517.7471576,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:37,2022-05-30 05:31:32,175.0
job_202205301328_1653888519.869816,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:39,2022-05-30 05:29:27,48.0
job_202205301328_1653888524.7483447,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:44,2022-05-30 05:30:05,81.0
job_202205301328_1653888528.784066,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:48,2022-05-30 05:30:38,110.0
job_202205301328_1653888534.2763777,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:54,2022-05-30 05:31:35,161.0
job_202205301328_1653888536.2675927,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:28:56,2022-05-30 05:29:59,63.0
job_202205301329_1653888543.2759423,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 05:29:03,2022-05-30 05:31:15,132.0
job_202205301358_1653890280.5397918,prod02_campaign7_SQLs,error,prod02_prod,2022-05-30 05:58:00,2022-05-30 06:09:18,678.0
job_202205301415_1653891337.3670661,prod02_campaign8_SQLs,error,prod02_prod,2022-05-30 06:15:37,2022-05-30 06:25:41,604.0
job_202205301529_1653895768.753408,prod02_campaign1_SQLs,error,prod02_prod,2022-05-30 07:29:28,2022-05-30 07:38:59,571.0
job_202205301532_1653895945.0501807,prod02_campaign2_SQLs,error,prod02_prod,2022-05-30 07:32:25,2022-05-30 07:43:38,673.0
job_202205301535_1653896120.6582427,prod02_campaign3_SQLs,error,prod02_prod,2022-05-30 07:35:20,2022-05-30 07:45:43,623.0
job_202205301554_1653897290.7251945,prod02_campaign4_SQLs,error,prod02_prod,2022-05-30 07:54:50,2022-05-30 08:09:49,899.0
job_202205301614_1653898443.855715,prod02_campaign5_SQLs,error,prod02_prod,2022-05-30 08:14:03,2022-05-30 08:29:33,930.0
job_202205301651_1653900693.4735615,prod02_campaign6_SQLs,error,prod02_prod,2022-05-30 08:51:33,2022-05-30 09:12:00,1227.0
job_202205301731_1653903090.239474,prod02_campaign7_SQLs,error,prod02_prod,2022-05-30 09:31:30,2022-05-30 09:48:08,998.0
job_202205301814_1653905681.7924669,prod02_campaign8_SQLs,error,prod02_prod,2022-05-30 10:14:41,2022-05-30 10:33:47,1146.0
job_202205301814_1653905684.9608223,prod02_campaign_common_SQLs,done,prod02_prod,2022-05-30 10:14:44,2022-05-30 10:25:26,642.0
job_202205301928_1653910117.2015219,prod02_campaign_company_SQLs,done,prod02_prod,2022-05-30 11:28:37,2022-05-30 11:31:50,193.0
job_202205301928_1653910123.1356435,prod02_campaign_payment_SQLs,done,prod02_prod,2022-05-30 11:28:43,2022-05-30 11:30:19,96.0
job_202205301930_1653910202.033576,prod02_campaign_common_SQLs,done,prod02_prod,2022-05-30 11:30:02,2022-05-30 11:40:13,611.0
job_202205301933_1653910439.7422907,prod02_campaign_log_1st_SQLs,done,prod02_prod,2022-05-30 11:33:59,2022-05-30 11:46:43,764.0
job_202205301935_1653910518.014205,prod02_campaign_log_2nd_SQLs,done,prod02_prod,2022-05-30 11:35:18,2022-05-30 11:46:47,689.0
job_202205301940_1653910823.9042423,prod02_campaign1_SQLs,done,prod02_prod,2022-05-30 11:40:23,2022-05-30 11:54:04,821.0
job_202205301945_1653911152.5809987,prod02_campaign2_SQLs,done,prod02_prod,2022-05-30 11:45:52,2022-05-30 12:03:05,1033.0
job_202205301950_1653911448.0863216,prod02_campaign3_SQLs,done,prod02_prod,2022-05-30 11:50:48,2022-05-30 12:07:08,980.0
job_202205301955_1653911754.7162151,prod02_campaign4_SQLs,done,prod02_prod,2022-05-30 11:55:54,2022-05-30 12:11:39,945.0
job_202205302001_1653912084.4548244,prod02_campaign5_SQLs,done,prod02_prod,2022-05-30 12:01:24,2022-05-30 12:19:09,1065.0
job_202205302006_1653912395.9567518,prod02_campaign6_SQLs,done,prod02_prod,2022-05-30 12:06:36,2022-05-30 12:24:37,1081.0
job_202205302012_1653912720.879275,prod02_campaign7_SQLs,done,prod02_prod,2022-05-30 12:12:00,2022-05-30 12:30:17,1097.0
job_202205302018_1653913095.3259764,prod02_campaign8_SQLs,done,prod02_prod,2022-05-30 12:18:15,2022-05-30 12:37:43,1168.0
job_202205302019_1653913143.5034983,prod02_campaign_company_SQLs,done,prod02_prod,2022-05-30 12:19:03,2022-05-30 12:21:29,146.0
job_202205302019_1653913149.679613,prod02_campaign_payment_SQLs,done,prod02_prod,2022-05-30 12:19:09,2022-05-30 12:21:10,121.0
job_202205302020_1653913244.8838115,prod02_campaign_common_SQLs,done,prod02_prod,2022-05-30 12:20:44,2022-05-30 12:27:43,419.0
job_202205302025_1653913501.1380394,prod02_campaign_log_1st_SQLs,done,prod02_prod,2022-05-30 12:25:01,2022-05-30 12:36:22,681.0
job_202205302026_1653913584.1633499,prod02_campaign_log_2nd_SQLs,done,prod02_prod,2022-05-30 12:26:24,2022-05-30 12:37:49,685.0
job_202205302031_1653913904.9559264,prod02_campaign1_SQLs,done,prod02_prod,2022-05-30 12:31:44,2022-05-30 12:47:41,957.0
job_202205302037_1653914269.4228249,prod02_campaign2_SQLs,done,prod02_prod,2022-05-30 12:37:49,2022-05-30 12:53:33,944.0
job_202205302043_1653914605.6400516,prod02_campaign3_SQLs,done,prod02_prod,2022-05-30 12:43:25,2022-05-30 12:58:27,902.0
job_202205302048_1653914914.8186269,prod02_campaign4_SQLs,done,prod02_prod,2022-05-30 12:48:34,2022-05-30 13:05:32,1018.0
job_202205302054_1653915246.4809644,prod02_campaign5_SQLs,done,prod02_prod,2022-05-30 12:54:06,2022-05-30 13:11:11,1025.0
job_202205302059_1653915551.447339,prod02_campaign6_SQLs,done,prod02_prod,2022-05-30 12:59:11,2022-05-30 13:17:55,1124.0
job_202205302104_1653915898.3486247,prod02_campaign7_SQLs,done,prod02_prod,2022-05-30 13:04:58,2022-05-30 13:21:32,994.0
job_202205302110_1653916206.623564,prod02_campaign8_SQLs,done,prod02_prod,2022-05-30 13:10:06,2022-05-30 13:26:24,978.0
job_202205310130_1653931852.3920605,prod02_campaign1_SQLs,done,prod02_prod,2022-05-30 17:30:52,2022-05-30 17:44:59,847.0
job_202205310133_1653932009.501928,prod02_campaign2_SQLs,done,prod02_prod,2022-05-30 17:33:29,2022-05-30 17:51:14,1065.0
job_202205310136_1653932171.6295319,prod02_campaign3_SQLs,done,prod02_prod,2022-05-30 17:36:11,2022-05-30 17:51:30,919.0
job_202205310213_1653934417.5817628,prod02_campaign4_SQLs,done,prod02_prod,2022-05-30 18:13:37,2022-05-30 18:31:48,1091.0
job_202205310416_1653941772.364171,prod09_lindbglobal_SQLs,done,prod09_prod,2022-05-30 20:16:12,2022-05-30 20:22:23,371.0
job_202205310429_1653942594.70183,prod09_linsession_global_SQLs,done,prod09_prod,2022-05-30 20:29:54,2022-05-30 20:38:06,492.0
job_202205310440_1653943210.213721,prod09_lindbglobal_SQLs,done,prod09_prod,2022-05-30 20:40:10,2022-05-30 20:45:25,315.0
job_202205310449_1653943774.1325653,prod09_lindbcharged_SQLs,done,prod09_prod,2022-05-30 20:49:34,2022-05-30 20:57:39,485.0
job_202205310449_1653943780.3646948,prod09_purchaseagentdb_SQLs,done,prod09_prod,2022-05-30 20:49:40,2022-05-30 20:54:33,293.0
job_202205310449_1653943793.2502527,prod09_linsession_global_SQLs,done,prod09_prod,2022-05-30 20:49:53,2022-05-30 21:00:31,638.0
job_202205310451_1653943913.3200412,prod09_lindb_SQLs,done,prod09_prod,2022-05-30 20:51:53,2022-05-30 21:01:50,597.0
job_202205310503_1653944589.0908685,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 21:03:09,2022-05-30 21:18:04,895.0
job_202205310503_1653944626.5916455,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 21:03:46,2022-05-30 21:28:12,1466.0
job_202205310521_1653945676.5764663,prod09_lindbcharged_SQLs,done,prod09_prod,2022-05-30 21:21:16,2022-05-30 21:28:40,444.0
job_202205310521_1653945683.4134948,prod09_purchaseagentdb_SQLs,done,prod09_prod,2022-05-30 21:21:23,2022-05-30 21:26:35,312.0
job_202205310525_1653945933.1021464,prod07_historydb_SQLs,done,prod07_prod,2022-05-30 21:25:33,2022-05-30 21:31:47,374.0
job_202205310525_1653945939.3053937,prod07_prod07_index_SQLs,done,prod07_prod,2022-05-30 21:25:39,2022-05-30 21:29:18,219.0
job_202205310525_1653945941.553597,prod07_prod07_master_SQLs,done,prod07_prod,2022-05-30 21:25:41,2022-05-30 21:28:22,161.0
job_202205310525_1653945954.2583818,prod07_sumally_SQLs,done,prod07_prod,2022-05-30 21:25:54,2022-05-30 21:29:48,234.0
job_202205310529_1653946143.619169,prod07_userdb_SQLs,done,prod07_prod,2022-05-30 21:29:03,2022-05-30 21:36:39,456.0
job_202205310533_1653946400.202719,prod07_historydb_SQLs,done,prod07_prod,2022-05-30 21:33:20,2022-05-30 21:40:25,425.0
job_202205310533_1653946410.590197,prod07_prod07_index_SQLs,done,prod07_prod,2022-05-30 21:33:30,2022-05-30 21:37:15,225.0
job_202205310533_1653946411.1456244,prod09_linsession_charged_SQLs,done,prod09_prod,2022-05-30 21:33:31,2022-05-30 21:52:26,1135.0
job_202205310537_1653946631.6324794,prod07_prod07_master_SQLs,done,prod07_prod,2022-05-30 21:37:11,2022-05-30 21:40:11,180.0
job_202205310537_1653946646.8892915,prod07_sumally_SQLs,done,prod07_prod,2022-05-30 21:37:26,2022-05-30 21:42:59,333.0
job_202205310542_1653946949.9096196,prod07_userdb_SQLs,done,prod07_prod,2022-05-30 21:42:29,2022-05-30 21:51:45,556.0
job_202205310542_1653946977.781436,prod09_lindb_SQLs,done,prod09_prod,2022-05-30 21:42:57,2022-05-30 21:51:44,527.0
job_202205310550_1653947437.9749184,prod07_historydb_SQLs,done,prod07_prod,2022-05-30 21:50:38,2022-05-30 21:56:50,372.0
job_202205310550_1653947445.2866712,prod07_prod07_index_SQLs,done,prod07_prod,2022-05-30 21:50:45,2022-05-30 21:55:12,267.0
job_202205310550_1653947447.4082205,prod07_prod07_master_SQLs,done,prod07_prod,2022-05-30 21:50:47,2022-05-30 21:53:23,156.0
job_202205310550_1653947458.1196864,prod07_sumally_SQLs,done,prod07_prod,2022-05-30 21:50:58,2022-05-30 21:54:47,229.0
job_202205310553_1653947610.9108317,prod07_userdb_SQLs,done,prod07_prod,2022-05-30 21:53:30,2022-05-30 22:01:15,465.0
job_202205310553_1653947614.164556,prod09_linsession_SQLs,done,prod09_prod,2022-05-30 21:53:34,2022-05-30 22:18:18,1484.0
job_202205310558_1653947914.2665763,prod07_historydb_SQLs,done,prod07_prod,2022-05-30 21:58:34,2022-05-30 22:05:55,441.0
job_202205310558_1653947925.7381968,prod07_prod07_index_SQLs,done,prod07_prod,2022-05-30 21:58:45,2022-05-30 22:03:01,256.0
